food_key,nutrition_basis,basis_amount_g,basis_note
fndds_water_beverage_fruit_flavored,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_water_carbonated_flavored,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_water_enhanced_diet,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_water_enhanced_regular,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_lard,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_honey_butter,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_butter_tub,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_fat_back_cooked,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_butter_stick,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_margarine_tub,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_margarine_stick,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_margarine_light,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_butter_replacement_liquid,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_whipped_topping,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_cream_whipped,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_sour_cream_light,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_sour_cream_regular,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_cream_cheese_light,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_sour_cream_fat_free,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_cream_light,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_cream_heavy,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_cream_half_and_half,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_coffee_creamer_liquid,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_coffee_creamer_powder,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_coffee_creamer_soy_liquid,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_cream_half_and_half_flavored,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_tartar_sauce,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_sandwich_spread,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_vegan_mayonnaise,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_mayonnaise_light,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_mayonnaise_regular,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_corn_oil,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_olive_oil,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_almond_oil,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_peanut_oil,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_canola_oil,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_sesame_oil,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_walnut_oil,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_soybean_oil,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_flaxseed_oil,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_safflower_oil,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_sunflower_oil,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_cottonseed_oil,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_taco_sauce,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_steak_sauce,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_salsa_red,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_barbecue_sauce,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_cocktail_sauce,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_miso,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_natto,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_soy_sauce,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_fish_sauce,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_miso_sauce,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_chutney,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_vinegar,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_pimiento,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_fry_sauce,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_duck_sauce,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_horseradish,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_wasabi_paste,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_buffalo_sauce,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_kimchi,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_sauerkraut,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_olive_tapenade,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_relish_corn,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_pickles_dill,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_okra_pickled,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_olives_green,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_olives_black,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_beets_pickled,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_spaghetti_sauce,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_spaghetti_sauce_with_meat,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_spaghetti_sauce_with_poultry,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_spaghetti_sauce_with_seafood,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_spaghetti_sauce_fat_free,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_layer_dip,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_cheese_dip,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_mole_sauce,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_seafood_dip,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_pesto_sauce,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_curry_sauce,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_tzatziki_dip,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_cheese_sauce,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_peanut_sauce,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_eggplant_dip,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_garlic_sauce,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_artichoke_dip,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_cheese_fondue,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_honey,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_molasses,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_sugar_brown,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_sugar_cinnamon,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_sugar_substitute_and_sugar_blend,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_sugar_substitute_stevia_powder,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_sugar_substitute_stevia_liquid,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_sugar_substitute_sucralose_powder,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_sugar_substitute_saccharin_powder,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_jam,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_jelly,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_marmalade,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_corn_syrup,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_dessert_dip,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_guava_paste,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_simple_syrup,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_fruit_butter,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_pancake_syrup,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_chocolate_dip,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_nutritional_powder_mix_isopure,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_nutritional_powder_mix_slim_fast,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_nutritional_powder_mix_muscle_milk,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_nutritional_powder_mix_light_muscle_milk,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
