alias,food_key,language,source
Nutritional drink or shake ready-to-drink Boost Plus,fndds_nutritional_drink_or_shake_ready_to_drink_boost_plus,en,usda_fndds_generated
"Nutritional drink or shake, ready-to-drink (Ensure Plus)",fndds_nutritional_drink_or_shake_ready_to_drink_ensure_plus,en,usda_fndds_exact
Nutritional drink or shake ready-to-drink Ensure Plus,fndds_nutritional_drink_or_shake_ready_to_drink_ensure_plus,en,usda_fndds_generated
Atole,fndds_atole,en,usda_fndds_exact
Frescavena,fndds_frescavena,en,usda_fndds_exact
Corn beverage,fndds_corn_beverage,en,usda_fndds_exact
Atole de avena,fndds_atole_de_avena,en,usda_fndds_exact
Licuado or Batido,fndds_licuado_or_batido,en,usda_fndds_exact
Vegetable smoothie,fndds_vegetable_smoothie,en,usda_fndds_exact
Atole de chocolate,fndds_atole_de_chocolate,en,usda_fndds_exact
"Fruit smoothie, light",fndds_fruit_smoothie_light,en,usda_fndds_exact
Fruit smoothie light,fndds_fruit_smoothie_light,en,usda_fndds_generated
light Fruit smoothie,fndds_fruit_smoothie_light,en,usda_fndds_generated
Chicory beverage,fndds_chicory_beverage,en,usda_fndds_exact
"Coffee, Cuban",fndds_coffee_cuban,en,usda_fndds_exact
Coffee Cuban,fndds_coffee_cuban,en,usda_fndds_generated
Cuban Coffee,fndds_coffee_cuban,en,usda_fndds_generated
"Coffee, Latte",fndds_coffee_latte,en,usda_fndds_exact
Coffee Latte,fndds_coffee_latte,en,usda_fndds_generated
Latte Coffee,fndds_coffee_latte,en,usda_fndds_generated
Coffee substitute,fndds_coffee_substitute,en,usda_fndds_exact
"Coffee, brewed",fndds_coffee_brewed,en,usda_fndds_exact
Coffee brewed,fndds_coffee_brewed,en,usda_fndds_generated
brewed Coffee,fndds_coffee_brewed,en,usda_fndds_generated
"Coffee, Turkish",fndds_coffee_turkish,en,usda_fndds_exact
Coffee Turkish,fndds_coffee_turkish,en,usda_fndds_generated
Turkish Coffee,fndds_coffee_turkish,en,usda_fndds_generated
Frozen coffee drink,fndds_frozen_coffee_drink,en,usda_fndds_exact
"Coffee, espresso",fndds_coffee_espresso,en,usda_fndds_exact
Coffee espresso,fndds_coffee_espresso,en,usda_fndds_generated
espresso Coffee,fndds_coffee_espresso,en,usda_fndds_generated
"Coffee, macchiato",fndds_coffee_macchiato,en,usda_fndds_exact
Coffee macchiato,fndds_coffee_macchiato,en,usda_fndds_generated
macchiato Coffee,fndds_coffee_macchiato,en,usda_fndds_generated
"Coffee, Cafe Mocha",fndds_coffee_cafe_mocha,en,usda_fndds_exact
Coffee Cafe Mocha,fndds_coffee_cafe_mocha,en,usda_fndds_generated
Cafe Mocha Coffee,fndds_coffee_cafe_mocha,en,usda_fndds_generated
"Coffee, Iced Latte",fndds_coffee_iced_latte,en,usda_fndds_exact
Coffee Iced Latte,fndds_coffee_iced_latte,en,usda_fndds_generated
Iced Latte Coffee,fndds_coffee_iced_latte,en,usda_fndds_generated
"Coffee, Cappuccino",fndds_coffee_cappuccino,en,usda_fndds_exact
Coffee Cappuccino,fndds_coffee_cappuccino,en,usda_fndds_generated
Cappuccino Coffee,fndds_coffee_cappuccino,en,usda_fndds_generated
"Iced Coffee, brewed",fndds_iced_coffee_brewed,en,usda_fndds_exact
Iced Coffee brewed,fndds_iced_coffee_brewed,en,usda_fndds_generated
brewed Iced Coffee,fndds_iced_coffee_brewed,en,usda_fndds_generated
"Coffee, pre-lightened",fndds_coffee_pre_lightened,en,usda_fndds_exact
Coffee pre-lightened,fndds_coffee_pre_lightened,en,usda_fndds_generated
pre-lightened Coffee,fndds_coffee_pre_lightened,en,usda_fndds_generated
Frozen mocha coffee drink,fndds_frozen_mocha_coffee_drink,en,usda_fndds_exact
"Coffee, cafe con leche",fndds_coffee_cafe_con_leche,en,usda_fndds_exact
Coffee cafe con leche,fndds_coffee_cafe_con_leche,en,usda_fndds_generated
cafe con leche Coffee,fndds_coffee_cafe_con_leche,en,usda_fndds_generated
"Coffee, bottled/canned",fndds_coffee_bottled_canned,en,usda_fndds_exact
Coffee bottled/canned,fndds_coffee_bottled_canned,en,usda_fndds_generated
"Coffee, Iced Cafe Mocha",fndds_coffee_iced_cafe_mocha,en,usda_fndds_exact
Coffee Iced Cafe Mocha,fndds_coffee_iced_cafe_mocha,en,usda_fndds_generated
Iced Cafe Mocha Coffee,fndds_coffee_iced_cafe_mocha,en,usda_fndds_generated
"Tea, ginger",fndds_tea_ginger,en,usda_fndds_exact
Tea ginger,fndds_tea_ginger,en,usda_fndds_generated
ginger Tea,fndds_tea_ginger,en,usda_fndds_generated
"Tea, bubble",fndds_tea_bubble,en,usda_fndds_exact
Tea bubble,fndds_tea_bubble,en,usda_fndds_generated
bubble Tea,fndds_tea_bubble,en,usda_fndds_generated
"Tea, kombucha",fndds_tea_kombucha,en,usda_fndds_exact
Tea kombucha,fndds_tea_kombucha,en,usda_fndds_generated
kombucha Tea,fndds_tea_kombucha,en,usda_fndds_generated
"Tea, hot, herbal",fndds_tea_hot_herbal,en,usda_fndds_exact
Tea hot herbal,fndds_tea_hot_herbal,en,usda_fndds_generated
herbal hot Tea,fndds_tea_hot_herbal,en,usda_fndds_generated
"Tea, hot, hibiscus",fndds_tea_hot_hibiscus,en,usda_fndds_exact
Tea hot hibiscus,fndds_tea_hot_hibiscus,en,usda_fndds_generated
hibiscus hot Tea,fndds_tea_hot_hibiscus,en,usda_fndds_generated
"Tea, hot, chamomile",fndds_tea_hot_chamomile,en,usda_fndds_exact
Tea hot chamomile,fndds_tea_hot_chamomile,en,usda_fndds_generated
chamomile hot Tea,fndds_tea_hot_chamomile,en,usda_fndds_generated
"Tea, hot, with milk",fndds_tea_hot_with_milk,en,usda_fndds_exact
Tea hot with milk,fndds_tea_hot_with_milk,en,usda_fndds_generated
Iced Tea / Lemonade juice drink,fndds_iced_tea_lemonade_juice_drink,en,usda_fndds_exact
"Tea, hot, leaf, black",fndds_tea_hot_leaf_black,en,usda_fndds_exact
Tea hot leaf black,fndds_tea_hot_leaf_black,en,usda_fndds_generated
black leaf hot Tea,fndds_tea_hot_leaf_black,en,usda_fndds_generated
"Tea, hot, leaf, green",fndds_tea_hot_leaf_green,en,usda_fndds_exact
Tea hot leaf green,fndds_tea_hot_leaf_green,en,usda_fndds_generated
green leaf hot Tea,fndds_tea_hot_leaf_green,en,usda_fndds_generated
"Tea, hot, leaf, oolong",fndds_tea_hot_leaf_oolong,en,usda_fndds_exact
Tea hot leaf oolong,fndds_tea_hot_leaf_oolong,en,usda_fndds_generated
oolong leaf hot Tea,fndds_tea_hot_leaf_oolong,en,usda_fndds_generated
"Tea, iced, bottled, black",fndds_tea_iced_bottled_black,en,usda_fndds_exact
Tea iced bottled black,fndds_tea_iced_bottled_black,en,usda_fndds_generated
black bottled iced Tea,fndds_tea_iced_bottled_black,en,usda_fndds_generated
"Water, tap",fndds_water_tap,en,usda_fndds_exact
Water tap,fndds_water_tap,en,usda_fndds_generated
tap Water,fndds_water_tap,en,usda_fndds_generated
"Water, bottled, plain",fndds_water_bottled_plain,en,usda_fndds_exact
Water bottled plain,fndds_water_bottled_plain,en,usda_fndds_generated
plain bottled Water,fndds_water_bottled_plain,en,usda_fndds_generated
"Water, tonic",fndds_water_tonic,en,usda_fndds_exact
Water tonic,fndds_water_tonic,en,usda_fndds_generated
tonic Water,fndds_water_tonic,en,usda_fndds_generated
"Water, carbonated, plain",fndds_water_carbonated_plain,en,usda_fndds_exact
Water carbonated plain,fndds_water_carbonated_plain,en,usda_fndds_generated
plain carbonated Water,fndds_water_carbonated_plain,en,usda_fndds_generated
"Water beverage, fruit flavored",fndds_water_beverage_fruit_flavored,en,usda_fndds_exact
Water beverage fruit flavored,fndds_water_beverage_fruit_flavored,en,usda_fndds_generated
fruit flavored Water beverage,fndds_water_beverage_fruit_flavored,en,usda_fndds_generated
"Water, carbonated, flavored",fndds_water_carbonated_flavored,en,usda_fndds_exact
Water carbonated flavored,fndds_water_carbonated_flavored,en,usda_fndds_generated
flavored carbonated Water,fndds_water_carbonated_flavored,en,usda_fndds_generated
"Water, enhanced, diet",fndds_water_enhanced_diet,en,usda_fndds_exact
Water enhanced diet,fndds_water_enhanced_diet,en,usda_fndds_generated
diet enhanced Water,fndds_water_enhanced_diet,en,usda_fndds_generated
"Water, enhanced, regular",fndds_water_enhanced_regular,en,usda_fndds_exact
Water enhanced regular,fndds_water_enhanced_regular,en,usda_fndds_generated
regular enhanced Water,fndds_water_enhanced_regular,en,usda_fndds_generated
Lard,fndds_lard,en,usda_fndds_exact
Honey butter,fndds_honey_butter,en,usda_fndds_exact
"Butter, tub",fndds_butter_tub,en,usda_fndds_exact
Butter tub,fndds_butter_tub,en,usda_fndds_generated
tub Butter,fndds_butter_tub,en,usda_fndds_generated
"Fat back, cooked",fndds_fat_back_cooked,en,usda_fndds_exact
Fat back cooked,fndds_fat_back_cooked,en,usda_fndds_generated
cooked Fat back,fndds_fat_back_cooked,en,usda_fndds_generated
"Butter, stick",fndds_butter_stick,en,usda_fndds_exact
Butter stick,fndds_butter_stick,en,usda_fndds_generated
stick Butter,fndds_butter_stick,en,usda_fndds_generated
"Margarine, tub",fndds_margarine_tub,en,usda_fndds_exact
Margarine tub,fndds_margarine_tub,en,usda_fndds_generated
tub Margarine,fndds_margarine_tub,en,usda_fndds_generated
"Margarine, stick",fndds_margarine_stick,en,usda_fndds_exact
Margarine stick,fndds_margarine_stick,en,usda_fndds_generated
stick Margarine,fndds_margarine_stick,en,usda_fndds_generated
"Margarine, light",fndds_margarine_light,en,usda_fndds_exact
Margarine light,fndds_margarine_light,en,usda_fndds_generated
light Margarine,fndds_margarine_light,en,usda_fndds_generated
"Butter replacement, liquid",fndds_butter_replacement_liquid,en,usda_fndds_exact
Butter replacement liquid,fndds_butter_replacement_liquid,en,usda_fndds_generated
liquid Butter replacement,fndds_butter_replacement_liquid,en,usda_fndds_generated
Whipped topping,fndds_whipped_topping,en,usda_fndds_exact
"Cream, whipped",fndds_cream_whipped,en,usda_fndds_exact
Cream whipped,fndds_cream_whipped,en,usda_fndds_generated
whipped Cream,fndds_cream_whipped,en,usda_fndds_generated
"Sour cream, light",fndds_sour_cream_light,en,usda_fndds_exact
Sour cream light,fndds_sour_cream_light,en,usda_fndds_generated
light Sour cream,fndds_sour_cream_light,en,usda_fndds_generated
"Sour cream, regular",fndds_sour_cream_regular,en,usda_fndds_exact
Sour cream regular,fndds_sour_cream_regular,en,usda_fndds_generated
regular Sour cream,fndds_sour_cream_regular,en,usda_fndds_generated
"Cream cheese, light",fndds_cream_cheese_light,en,usda_fndds_exact
Cream cheese light,fndds_cream_cheese_light,en,usda_fndds_generated
light Cream cheese,fndds_cream_cheese_light,en,usda_fndds_generated
"Sour cream, fat free",fndds_sour_cream_fat_free,en,usda_fndds_exact
Sour cream fat free,fndds_sour_cream_fat_free,en,usda_fndds_generated
fat free Sour cream,fndds_sour_cream_fat_free,en,usda_fndds_generated
"Cream, light",fndds_cream_light,en,usda_fndds_exact
Cream light,fndds_cream_light,en,usda_fndds_generated
light Cream,fndds_cream_light,en,usda_fndds_generated
"Cream, heavy",fndds_cream_heavy,en,usda_fndds_exact
Cream heavy,fndds_cream_heavy,en,usda_fndds_generated
heavy Cream,fndds_cream_heavy,en,usda_fndds_generated
"Cream, half and half",fndds_cream_half_and_half,en,usda_fndds_exact
Cream half and half,fndds_cream_half_and_half,en,usda_fndds_generated
"Coffee creamer, liquid",fndds_coffee_creamer_liquid,en,usda_fndds_exact
Coffee creamer liquid,fndds_coffee_creamer_liquid,en,usda_fndds_generated
liquid Coffee creamer,fndds_coffee_creamer_liquid,en,usda_fndds_generated
"Coffee creamer, powder",fndds_coffee_creamer_powder,en,usda_fndds_exact
Coffee creamer powder,fndds_coffee_creamer_powder,en,usda_fndds_generated
powder Coffee creamer,fndds_coffee_creamer_powder,en,usda_fndds_generated
"Coffee creamer, soy, liquid",fndds_coffee_creamer_soy_liquid,en,usda_fndds_exact
Coffee creamer soy liquid,fndds_coffee_creamer_soy_liquid,en,usda_fndds_generated
liquid soy Coffee creamer,fndds_coffee_creamer_soy_liquid,en,usda_fndds_generated
"Cream, half and half, flavored",fndds_cream_half_and_half_flavored,en,usda_fndds_exact
Cream half and half flavored,fndds_cream_half_and_half_flavored,en,usda_fndds_generated
Tartar sauce,fndds_tartar_sauce,en,usda_fndds_exact
Sandwich spread,fndds_sandwich_spread,en,usda_fndds_exact
Vegan mayonnaise,fndds_vegan_mayonnaise,en,usda_fndds_exact
"Mayonnaise, light",fndds_mayonnaise_light,en,usda_fndds_exact
Mayonnaise light,fndds_mayonnaise_light,en,usda_fndds_generated
light Mayonnaise,fndds_mayonnaise_light,en,usda_fndds_generated
"Mayonnaise, regular",fndds_mayonnaise_regular,en,usda_fndds_exact
Mayonnaise regular,fndds_mayonnaise_regular,en,usda_fndds_generated
regular Mayonnaise,fndds_mayonnaise_regular,en,usda_fndds_generated
Corn oil,fndds_corn_oil,en,usda_fndds_exact
Olive oil,fndds_olive_oil,en,usda_fndds_exact
Almond oil,fndds_almond_oil,en,usda_fndds_exact
Peanut oil,fndds_peanut_oil,en,usda_fndds_exact
Canola oil,fndds_canola_oil,en,usda_fndds_exact
Sesame oil,fndds_sesame_oil,en,usda_fndds_exact
Walnut oil,fndds_walnut_oil,en,usda_fndds_exact
Soybean oil,fndds_soybean_oil,en,usda_fndds_exact
Flaxseed oil,fndds_flaxseed_oil,en,usda_fndds_exact
Safflower oil,fndds_safflower_oil,en,usda_fndds_exact
Sunflower oil,fndds_sunflower_oil,en,usda_fndds_exact
Cottonseed oil,fndds_cottonseed_oil,en,usda_fndds_exact
Taco sauce,fndds_taco_sauce,en,usda_fndds_exact
Steak sauce,fndds_steak_sauce,en,usda_fndds_exact
"Salsa, red",fndds_salsa_red,en,usda_fndds_exact
Salsa red,fndds_salsa_red,en,usda_fndds_generated
red Salsa,fndds_salsa_red,en,usda_fndds_generated
Barbecue sauce,fndds_barbecue_sauce,en,usda_fndds_exact
Cocktail sauce,fndds_cocktail_sauce,en,usda_fndds_exact
Miso,fndds_miso,en,usda_fndds_exact
Natto,fndds_natto,en,usda_fndds_exact
Soy sauce,fndds_soy_sauce,en,usda_fndds_exact
Fish sauce,fndds_fish_sauce,en,usda_fndds_exact
Miso sauce,fndds_miso_sauce,en,usda_fndds_exact
Chutney,fndds_chutney,en,usda_fndds_exact
Vinegar,fndds_vinegar,en,usda_fndds_exact
Pimiento,fndds_pimiento,en,usda_fndds_exact
Fry sauce,fndds_fry_sauce,en,usda_fndds_exact
Duck sauce,fndds_duck_sauce,en,usda_fndds_exact
Horseradish,fndds_horseradish,en,usda_fndds_exact
Wasabi paste,fndds_wasabi_paste,en,usda_fndds_exact
Buffalo sauce,fndds_buffalo_sauce,en,usda_fndds_exact
Kimchi,fndds_kimchi,en,usda_fndds_exact
Sauerkraut,fndds_sauerkraut,en,usda_fndds_exact
Olive tapenade,fndds_olive_tapenade,en,usda_fndds_exact
"Relish, corn",fndds_relish_corn,en,usda_fndds_exact
Relish corn,fndds_relish_corn,en,usda_fndds_generated
corn Relish,fndds_relish_corn,en,usda_fndds_generated
"Pickles, dill",fndds_pickles_dill,en,usda_fndds_exact
Pickles dill,fndds_pickles_dill,en,usda_fndds_generated
"Okra, pickled",fndds_okra_pickled,en,usda_fndds_exact
Okra pickled,fndds_okra_pickled,en,usda_fndds_generated
pickled Okra,fndds_okra_pickled,en,usda_fndds_generated
"Olives, green",fndds_olives_green,en,usda_fndds_exact
Olives green,fndds_olives_green,en,usda_fndds_generated
"Olives, black",fndds_olives_black,en,usda_fndds_exact
Olives black,fndds_olives_black,en,usda_fndds_generated
black Olives,fndds_olives_black,en,usda_fndds_generated
"Beets, pickled",fndds_beets_pickled,en,usda_fndds_exact
Beets pickled,fndds_beets_pickled,en,usda_fndds_generated
pickled Beets,fndds_beets_pickled,en,usda_fndds_generated
Spaghetti sauce,fndds_spaghetti_sauce,en,usda_fndds_exact
Spaghetti sauce with meat,fndds_spaghetti_sauce_with_meat,en,usda_fndds_exact
Spaghetti sauce with poultry,fndds_spaghetti_sauce_with_poultry,en,usda_fndds_exact
Spaghetti sauce with seafood,fndds_spaghetti_sauce_with_seafood,en,usda_fndds_exact
"Spaghetti sauce, fat free",fndds_spaghetti_sauce_fat_free,en,usda_fndds_exact
Spaghetti sauce fat free,fndds_spaghetti_sauce_fat_free,en,usda_fndds_generated
fat free Spaghetti sauce,fndds_spaghetti_sauce_fat_free,en,usda_fndds_generated
Layer dip,fndds_layer_dip,en,usda_fndds_exact
Cheese dip,fndds_cheese_dip,en,usda_fndds_exact
Mole sauce,fndds_mole_sauce,en,usda_fndds_exact
Seafood dip,fndds_seafood_dip,en,usda_fndds_exact
Pesto sauce,fndds_pesto_sauce,en,usda_fndds_exact
Curry sauce,fndds_curry_sauce,en,usda_fndds_exact
Tzatziki dip,fndds_tzatziki_dip,en,usda_fndds_exact
Cheese sauce,fndds_cheese_sauce,en,usda_fndds_exact
Peanut sauce,fndds_peanut_sauce,en,usda_fndds_exact
Eggplant dip,fndds_eggplant_dip,en,usda_fndds_exact
Garlic sauce,fndds_garlic_sauce,en,usda_fndds_exact
Artichoke dip,fndds_artichoke_dip,en,usda_fndds_exact
Cheese fondue,fndds_cheese_fondue,en,usda_fndds_exact
Honey,fndds_honey,en,usda_fndds_exact
Molasses,fndds_molasses,en,usda_fndds_exact
"Sugar, brown",fndds_sugar_brown,en,usda_fndds_exact
Sugar brown,fndds_sugar_brown,en,usda_fndds_generated
brown Sugar,fndds_sugar_brown,en,usda_fndds_generated
"Sugar, cinnamon",fndds_sugar_cinnamon,en,usda_fndds_exact
Sugar cinnamon,fndds_sugar_cinnamon,en,usda_fndds_generated
cinnamon Sugar,fndds_sugar_cinnamon,en,usda_fndds_generated
Sugar substitute and sugar blend,fndds_sugar_substitute_and_sugar_blend,en,usda_fndds_exact
"Sugar substitute, stevia, powder",fndds_sugar_substitute_stevia_powder,en,usda_fndds_exact
Sugar substitute stevia powder,fndds_sugar_substitute_stevia_powder,en,usda_fndds_generated
powder stevia Sugar substitute,fndds_sugar_substitute_stevia_powder,en,usda_fndds_generated
"Sugar substitute, stevia, liquid",fndds_sugar_substitute_stevia_liquid,en,usda_fndds_exact
Sugar substitute stevia liquid,fndds_sugar_substitute_stevia_liquid,en,usda_fndds_generated
liquid stevia Sugar substitute,fndds_sugar_substitute_stevia_liquid,en,usda_fndds_generated
"Sugar substitute, sucralose, powder",fndds_sugar_substitute_sucralose_powder,en,usda_fndds_exact
Sugar substitute sucralose powder,fndds_sugar_substitute_sucralose_powder,en,usda_fndds_generated
powder sucralose Sugar substitute,fndds_sugar_substitute_sucralose_powder,en,usda_fndds_generated
"Sugar substitute, saccharin, powder",fndds_sugar_substitute_saccharin_powder,en,usda_fndds_exact
Sugar substitute saccharin powder,fndds_sugar_substitute_saccharin_powder,en,usda_fndds_generated
powder saccharin Sugar substitute,fndds_sugar_substitute_saccharin_powder,en,usda_fndds_generated
Jam,fndds_jam,en,usda_fndds_exact
Jelly,fndds_jelly,en,usda_fndds_exact
Marmalade,fndds_marmalade,en,usda_fndds_exact
Corn syrup,fndds_corn_syrup,en,usda_fndds_exact
Dessert dip,fndds_dessert_dip,en,usda_fndds_exact
Guava paste,fndds_guava_paste,en,usda_fndds_exact
Simple syrup,fndds_simple_syrup,en,usda_fndds_exact
Fruit butter,fndds_fruit_butter,en,usda_fndds_exact
Pancake syrup,fndds_pancake_syrup,en,usda_fndds_exact
Chocolate dip,fndds_chocolate_dip,en,usda_fndds_exact
Nutritional powder mix (Isopure),fndds_nutritional_powder_mix_isopure,en,usda_fndds_exact
Nutritional powder mix Isopure,fndds_nutritional_powder_mix_isopure,en,usda_fndds_generated
Nutritional powder mix (Slim Fast),fndds_nutritional_powder_mix_slim_fast,en,usda_fndds_exact
Nutritional powder mix Slim Fast,fndds_nutritional_powder_mix_slim_fast,en,usda_fndds_generated
Nutritional powder mix (Muscle Milk),fndds_nutritional_powder_mix_muscle_milk,en,usda_fndds_exact
Nutritional powder mix Muscle Milk,fndds_nutritional_powder_mix_muscle_milk,en,usda_fndds_generated
"Nutritional powder mix, light (Muscle Milk)",fndds_nutritional_powder_mix_light_muscle_milk,en,usda_fndds_exact
Nutritional powder mix light Muscle Milk,fndds_nutritional_powder_mix_light_muscle_milk,en,usda_fndds_generated
