food_key,image_lookup_allowed,recommendation_allowed,plan_allowed,safety_review_status,plan_role,notes
fndds_margarine_tub,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_margarine_stick,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_margarine_light,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_butter_replacement_liquid,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_whipped_topping,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_cream_whipped,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_sour_cream_light,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_sour_cream_regular,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_cream_cheese_light,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_sour_cream_fat_free,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_cream_light,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_cream_heavy,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_cream_half_and_half,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_coffee_creamer_liquid,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_coffee_creamer_powder,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_coffee_creamer_soy_liquid,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_cream_half_and_half_flavored,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_tartar_sauce,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_sandwich_spread,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_vegan_mayonnaise,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_mayonnaise_light,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_mayonnaise_regular,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_corn_oil,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_olive_oil,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_almond_oil,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_peanut_oil,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_canola_oil,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_sesame_oil,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_walnut_oil,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_soybean_oil,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_flaxseed_oil,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_safflower_oil,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_sunflower_oil,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_cottonseed_oil,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_taco_sauce,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_steak_sauce,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_salsa_red,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_barbecue_sauce,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_cocktail_sauce,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_miso,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_natto,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_soy_sauce,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_fish_sauce,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_miso_sauce,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_chutney,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_vinegar,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_pimiento,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_fry_sauce,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_duck_sauce,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_horseradish,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_wasabi_paste,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_buffalo_sauce,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_kimchi,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_sauerkraut,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_olive_tapenade,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_relish_corn,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_pickles_dill,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_okra_pickled,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_olives_green,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_olives_black,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_beets_pickled,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_spaghetti_sauce,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
