portion_key,food_key,portion_name,grams,is_reference_portion,portion_note
fndds_water_tap_100g,fndds_water_tap,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_water_bottled_plain_100g,fndds_water_bottled_plain,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_water_tonic_100g,fndds_water_tonic,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_water_carbonated_plain_100g,fndds_water_carbonated_plain,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_water_beverage_fruit_flavored_100g,fndds_water_beverage_fruit_flavored,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_water_carbonated_flavored_100g,fndds_water_carbonated_flavored,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_water_enhanced_diet_100g,fndds_water_enhanced_diet,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_water_enhanced_regular_100g,fndds_water_enhanced_regular,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_lard_100g,fndds_lard,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_honey_butter_100g,fndds_honey_butter,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_butter_tub_100g,fndds_butter_tub,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_fat_back_cooked_100g,fndds_fat_back_cooked,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_butter_stick_100g,fndds_butter_stick,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_margarine_tub_100g,fndds_margarine_tub,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_margarine_stick_100g,fndds_margarine_stick,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_margarine_light_100g,fndds_margarine_light,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_butter_replacement_liquid_100g,fndds_butter_replacement_liquid,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_whipped_topping_100g,fndds_whipped_topping,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cream_whipped_100g,fndds_cream_whipped,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_sour_cream_light_100g,fndds_sour_cream_light,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_sour_cream_regular_100g,fndds_sour_cream_regular,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cream_cheese_light_100g,fndds_cream_cheese_light,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_sour_cream_fat_free_100g,fndds_sour_cream_fat_free,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cream_light_100g,fndds_cream_light,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cream_heavy_100g,fndds_cream_heavy,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cream_half_and_half_100g,fndds_cream_half_and_half,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_coffee_creamer_liquid_100g,fndds_coffee_creamer_liquid,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_coffee_creamer_powder_100g,fndds_coffee_creamer_powder,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_coffee_creamer_soy_liquid_100g,fndds_coffee_creamer_soy_liquid,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cream_half_and_half_flavored_100g,fndds_cream_half_and_half_flavored,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_tartar_sauce_100g,fndds_tartar_sauce,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_sandwich_spread_100g,fndds_sandwich_spread,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_vegan_mayonnaise_100g,fndds_vegan_mayonnaise,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_mayonnaise_light_100g,fndds_mayonnaise_light,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_mayonnaise_regular_100g,fndds_mayonnaise_regular,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_corn_oil_100g,fndds_corn_oil,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_olive_oil_100g,fndds_olive_oil,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_almond_oil_100g,fndds_almond_oil,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_peanut_oil_100g,fndds_peanut_oil,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_canola_oil_100g,fndds_canola_oil,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_sesame_oil_100g,fndds_sesame_oil,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_walnut_oil_100g,fndds_walnut_oil,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_soybean_oil_100g,fndds_soybean_oil,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_flaxseed_oil_100g,fndds_flaxseed_oil,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_safflower_oil_100g,fndds_safflower_oil,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_sunflower_oil_100g,fndds_sunflower_oil,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cottonseed_oil_100g,fndds_cottonseed_oil,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_taco_sauce_100g,fndds_taco_sauce,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_steak_sauce_100g,fndds_steak_sauce,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_salsa_red_100g,fndds_salsa_red,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_barbecue_sauce_100g,fndds_barbecue_sauce,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cocktail_sauce_100g,fndds_cocktail_sauce,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_miso_100g,fndds_miso,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_natto_100g,fndds_natto,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_soy_sauce_100g,fndds_soy_sauce,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_fish_sauce_100g,fndds_fish_sauce,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_miso_sauce_100g,fndds_miso_sauce,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_chutney_100g,fndds_chutney,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_vinegar_100g,fndds_vinegar,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_pimiento_100g,fndds_pimiento,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_fry_sauce_100g,fndds_fry_sauce,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_duck_sauce_100g,fndds_duck_sauce,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_horseradish_100g,fndds_horseradish,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_wasabi_paste_100g,fndds_wasabi_paste,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_buffalo_sauce_100g,fndds_buffalo_sauce,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_kimchi_100g,fndds_kimchi,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_sauerkraut_100g,fndds_sauerkraut,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_olive_tapenade_100g,fndds_olive_tapenade,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_relish_corn_100g,fndds_relish_corn,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_pickles_dill_100g,fndds_pickles_dill,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_okra_pickled_100g,fndds_okra_pickled,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_olives_green_100g,fndds_olives_green,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_olives_black_100g,fndds_olives_black,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_beets_pickled_100g,fndds_beets_pickled,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_spaghetti_sauce_100g,fndds_spaghetti_sauce,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_spaghetti_sauce_with_meat_100g,fndds_spaghetti_sauce_with_meat,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_spaghetti_sauce_with_poultry_100g,fndds_spaghetti_sauce_with_poultry,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_spaghetti_sauce_with_seafood_100g,fndds_spaghetti_sauce_with_seafood,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_spaghetti_sauce_fat_free_100g,fndds_spaghetti_sauce_fat_free,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_layer_dip_100g,fndds_layer_dip,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cheese_dip_100g,fndds_cheese_dip,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_mole_sauce_100g,fndds_mole_sauce,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_seafood_dip_100g,fndds_seafood_dip,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_pesto_sauce_100g,fndds_pesto_sauce,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_curry_sauce_100g,fndds_curry_sauce,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_tzatziki_dip_100g,fndds_tzatziki_dip,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cheese_sauce_100g,fndds_cheese_sauce,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_peanut_sauce_100g,fndds_peanut_sauce,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_eggplant_dip_100g,fndds_eggplant_dip,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_garlic_sauce_100g,fndds_garlic_sauce,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_artichoke_dip_100g,fndds_artichoke_dip,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cheese_fondue_100g,fndds_cheese_fondue,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_honey_100g,fndds_honey,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_molasses_100g,fndds_molasses,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_sugar_brown_100g,fndds_sugar_brown,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_sugar_cinnamon_100g,fndds_sugar_cinnamon,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_sugar_substitute_and_sugar_blend_100g,fndds_sugar_substitute_and_sugar_blend,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_sugar_substitute_stevia_powder_100g,fndds_sugar_substitute_stevia_powder,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_sugar_substitute_stevia_liquid_100g,fndds_sugar_substitute_stevia_liquid,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_sugar_substitute_sucralose_powder_100g,fndds_sugar_substitute_sucralose_powder,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_sugar_substitute_saccharin_powder_100g,fndds_sugar_substitute_saccharin_powder,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_jam_100g,fndds_jam,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_jelly_100g,fndds_jelly,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_marmalade_100g,fndds_marmalade,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_corn_syrup_100g,fndds_corn_syrup,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_dessert_dip_100g,fndds_dessert_dip,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_guava_paste_100g,fndds_guava_paste,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_simple_syrup_100g,fndds_simple_syrup,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_fruit_butter_100g,fndds_fruit_butter,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_pancake_syrup_100g,fndds_pancake_syrup,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_chocolate_dip_100g,fndds_chocolate_dip,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_nutritional_powder_mix_isopure_100g,fndds_nutritional_powder_mix_isopure,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_nutritional_powder_mix_slim_fast_100g,fndds_nutritional_powder_mix_slim_fast,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_nutritional_powder_mix_muscle_milk_100g,fndds_nutritional_powder_mix_muscle_milk,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_nutritional_powder_mix_light_muscle_milk_100g,fndds_nutritional_powder_mix_light_muscle_milk,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_nutritional_powder_mix_eas_soy_protein_powder_100g,fndds_nutritional_powder_mix_eas_soy_protein_powder,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
